,title,music_director,artist_id,album_name,album_uri,track_name,preview_url,most_popular,popularity,acousticness,danceability,energy,tempo,valence,instrumentalness,liveness,loudness,speechiness
122,A Serious Man,Carter Burwell,0SbSDzM4X41hnlURed0fcV,A Serious Man (Original Motion Picture Soundtrack),spotify:album:37oDkR5LEegMqj7HQg5iQS,A Serious Man,https://p.scdn.co/mp3-preview/f191d6daaf4f847e1ef1aec01843db4264516a17?cid=0e18970867524f1fba6634279dd9e5b2,5Kj4T1B4gvX48HsyF3cwan,14,0.823,0.23800000000000002,0.105,156.519,0.0754,0.6709999999999999,0.096,-20.754,0.0388
123,The Breadwinner,Mychael Danna,0x8J72N9ilqcIZbWEKB8T2,The Breadwinner (Original Motion Picture Soundtrack),spotify:album:6Rieb2QYFPoZzW2FF31ayB,The Land of the Noble,https://p.scdn.co/mp3-preview/d019f038affc36a8aa1abd9cad81cc395d97ceec?cid=0e18970867524f1fba6634279dd9e5b2,20pyBIfFtIlh9iRLpTBtnb,13,0.49700000000000005,0.636,0.29600000000000004,120.0,0.0695,0.968,0.132,-16.046,0.0346
124,The Boy Who Harnessed the Wind,Antonio Pinto,7jBJcoFeQkHaqrJBIZsd5h,風をつかまえた少年 (The Boy Who Harnessed the Wind) [Original Soundtrack],spotify:album:7LmnVBPgo0rWdlm1mu014G,一目で,https://p.scdn.co/mp3-preview/8a1a4ae630e27a6e6d10f16a2a5d99d8acd4b2a4?cid=0e18970867524f1fba6634279dd9e5b2,3Dxi1YLfgvOhy6weJFgmac,0,0.6759999999999999,0.163,0.32,85.258,0.0339,0.579,0.127,-14.165999999999999,0.0397
126,Lawless,Nick Cave,4UXJsSlnKd7ltsrHebV79Q,Lawless,spotify:album:7gqfGIm4aEPpl1UTfGt1Ph,"Fire in the Blood / Snake Song (feat. Emmylou Harris, feat. Ralph Stanley)",https://p.scdn.co/mp3-preview/00d8b1136d9a5e8176d3b4adfa39da1a984a22ab?cid=0e18970867524f1fba6634279dd9e5b2,3pBXJwKMWer4n3BZW6KjOD,36,0.6409999999999999,0.32,0.172,150.97899999999998,0.163,0.0017,0.192,-11.935,0.0301
129,The Mask of Zorro,James Horner,3PhL2Vdao2v8SS8AptuhAr,The Mask of Zorro - Music from the Motion Picture,spotify:album:4v1spgTtvxyrsGw0r4N3S8,Quiero Vivir La Vida Amandote,https://p.scdn.co/mp3-preview/4ed180b6394d4745fa03be2b548a35f336f12c37?cid=0e18970867524f1fba6634279dd9e5b2,55HEg4lKgdL6yR3nHuJZ1u,21,0.614,0.4,0.469,107.62100000000001,0.146,0.0,0.33899999999999997,-11.27,0.0331
130,The Natural,Randy Newman,3HQyFCFFfJO3KKBlUfZsyW,The Natural,spotify:album:5BXflKlTYaSF7aSch0oxWh,The Natural,https://p.scdn.co/mp3-preview/1621792878dde40765aa4f5d8986e1f83f5cbffe?cid=0e18970867524f1fba6634279dd9e5b2,4qOvULmbt4cql7YBWDPvkn,22,0.192,0.201,0.263,77.416,0.165,5.99e-05,0.0999,-17.928,0.0331
132,Arthur Christmas,Harry Gregson-Williams,1BxqJ6pOCi8mkSjCbFYjpW,Arthur Christmas - Original Motion Picture Soundtrack,spotify:album:2xlKawIzlINPJstDCVLg36,Make Someone Happy,https://p.scdn.co/mp3-preview/2fade0d47abac494bd7eaade5efe26a6e50e2851?cid=0e18970867524f1fba6634279dd9e5b2,2YXereUhAuVSfu8GV452yv,33,0.616,0.382,0.434,114.068,0.484,2.88e-06,0.0455,-10.687999999999999,0.0356
135,War Horse,John Williams,3dRfiJ2650SZu6GbydcHNb,War Horse,spotify:album:5cPTGexzWKcl1NhZ8pEHu5,The Reunion,https://p.scdn.co/mp3-preview/23c0bf7032ee7bdf1ac4500f8d9ffc3e9f8dff8b?cid=0e18970867524f1fba6634279dd9e5b2,30NmHX5FFdYruSW3DkoSZ1,37,0.981,0.14400000000000002,0.0298,102.48899999999999,0.0342,0.9209999999999999,0.174,-27.002,0.0429
137,A Most Violent Year,Alex Ebert,1me05HW5s7TShHra5nN7uE,A Most Violent Year (Original Music From and Inspired By),spotify:album:31RgnilntNpJdCqWVijfPF,America For Me,https://p.scdn.co/mp3-preview/99288b5f1852e300c85e0e478535bd47e6ee0229?cid=0e18970867524f1fba6634279dd9e5b2,4mQII7C6S4DdUOARA3gkWI,16,0.785,0.442,0.239,154.132,0.19,0.578,0.115,-16.335,0.11199999999999999
140,Insidious,Joseph Bishara,4fVy28K9jDfbyHtPGFYqjk,Insidious: Chapter 3 (Original Motion Picture Score),spotify:album:4b8T8kDkrNJ7GTAw2CqF35,visit from Light,https://p.scdn.co/mp3-preview/e0b94c49bacac01d37c4c31b007d25c55feeb8a5?cid=0e18970867524f1fba6634279dd9e5b2,2Xnd4WQKpdaev2WlQuuWGi,12,0.007640000000000001,0.16399999999999998,0.41600000000000004,86.464,0.0354,0.795,0.096,-12.763,0.0366
141,The Foreigner,Cliff Martinez,2OVqg3lxC8ZIf0vHcEqaCf,The Foreigner (Original Motion Picture Soundtrack),spotify:album:4m46Nl9vadXl7qgYf7kjwb,Landscape Gardener - OMPS Edit,https://p.scdn.co/mp3-preview/76a6fc59a57951fdcd1567d3e2535a3cb07f7ac9?cid=0e18970867524f1fba6634279dd9e5b2,6iNJcY6NN538ZtH6v5vR7z,17,0.493,0.41600000000000004,0.546,180.044,0.0336,0.9359999999999999,0.087,-11.812000000000001,0.0522
142,The Danish Girl,Alexandre Desplat,71jzN72g8qWMCMkWC5p1Z0,The Danish Girl (Original Motion Picture Soundtrack),spotify:album:4oCncE7KIofq3NDgZRXpop,The Danish Girl,,02gNzeeffcCXtx9qL39qHj,52,0.9329999999999999,0.18899999999999997,0.18,102.49700000000001,0.0569,0.5770000000000001,0.259,-18.694000000000003,0.0326
144,Bird Box,Trent Reznor,6cadOIa5DTh6a5mGo5r4bh,Bird Box (Abridged) [Original Score],spotify:album:7i42GDZyq7HKW0kzW0djCW,Undercurrents,https://p.scdn.co/mp3-preview/8c91f04688142957fffcdb8f520eb060c4efe148?cid=0e18970867524f1fba6634279dd9e5b2,2YsL81CORA2J71h4Gh50Ow,19,0.782,0.188,0.46799999999999997,114.146,0.0367,0.925,0.0823,-9.132,0.0447
145,Hostiles,Max Richter,2VZNmg4vCnew4Pavo8zDdW,Hostiles (Original Motion Picture Soundtrack),spotify:album:1Xp9rz5hJZg5Wyobk8UJSF,Never Goodbye,,1YWXaLYJXm9ryGa4fEUPS8,38,0.513,0.135,0.0233,63.008,0.0352,0.909,0.0601,-16.648,0.0429
146,LA 92,Danny Bensi,7fO0iCzJh7IvVEFiFYfOC2,LA 92 (Original Soundtrack Album),spotify:album:2o8yuykY3WBWSlNRkGvSIu,Looting,https://p.scdn.co/mp3-preview/04cd90176531ed7a8f692bfa8d7cf4d3a06eb248?cid=0e18970867524f1fba6634279dd9e5b2,3KbThltZRGIMwNrfrtCAhN,7,0.956,0.847,0.0552,122.068,0.0411,0.904,0.0919,-23.604,0.0688
150,A Ghost Story,Daniel Hart,3T91YntaaHTAKK2GYoTUPW,A Ghost Story (Original Motion Picture Soundtrack),spotify:album:1gtkbVAs5tKmNLin9cRrjs,I Get Overwhelmed,https://p.scdn.co/mp3-preview/d29537c6934fa33808418f7069495d38cd8d5e95?cid=0e18970867524f1fba6634279dd9e5b2,2nn0w8pBGizoXmaFe54m8y,21,0.662,0.226,0.512,78.624,0.25,0.000616,0.136,-9.404,0.054000000000000006
151,United 93,John Powell,3EAHF3jdnHHdko5DBrhRUP,United 93 (Original Motion Picture Soundtrack),spotify:album:5El8Vr5S8NNKtu1Tz9e76e,The End,,0wtrh6Y85wDBios6kKdnh8,16,0.0738,0.0953,0.37200000000000005,179.421,0.0503,0.755,0.0972,-16.812,0.0411
155,Enemy,Danny Bensi,7fO0iCzJh7IvVEFiFYfOC2,Enemy (Original Soundtrack Album),spotify:album:1FgnI6SiXdyACQvIGsMnol,The Dark Room,https://p.scdn.co/mp3-preview/90093aaf1c0850117f37901718b6baec7ff47041?cid=0e18970867524f1fba6634279dd9e5b2,7Ip7Pmn85qT1TEVFrkTR9Q,13,0.608,0.154,0.162,75.17399999999999,0.034,0.877,0.0947,-18.942,0.0416
157,Indiana Jones and the Kingdom of the Crystal Skull,John Williams,3dRfiJ2650SZu6GbydcHNb,Indiana Jones and the Kingdom of the Crystal Skull (Original Motion Picture Soundtrack),spotify:album:0oLE7gLc5TVEsJzuY6Dxf5,Raiders March,,5duZVZ4m1TaJDTCbeHG8TG,54,0.73,0.42200000000000004,0.35100000000000003,132.317,0.168,0.904,0.0784,-13.002,0.0352
163,Angel Has Fallen,David Buckley,4XPIcwAIeDGi8lNDSbnGaT,Angel Has Fallen (Original Motion Picture Soundtrack),spotify:album:2Qq1VGTngtVEcH1xhVZIi3,No More Secrets,https://p.scdn.co/mp3-preview/d181bca86a1c8008af298dd0f258cb189f02b61b?cid=0e18970867524f1fba6634279dd9e5b2,3MBoTmd6ysu9gUly8SDnfE,9,0.5479999999999999,0.159,0.145,75.425,0.0315,0.8320000000000001,0.0853,-16.816,0.0374
165,Mary Poppins Returns,Marc Shaiman,4A5NGno1SttXk4vB4SLGHo,Disney Sing-Along: Mary Poppins Returns,spotify:album:3tSAQUOsa0pZzpRGFStn8t,A Conversation,,3T3o4VXTseduaDFGDIM5PO,23,0.973,0.256,0.017,111.302,0.106,0.0544,0.0961,-29.288,0.0407
169,American Factory,Chad Cannon,6uWCfedtEI8DXT7DVwCxj2,American Factory (A Netflix Original Documentary Soundtrack),spotify:album:3D7BxuKLoA3Q4H42yQCRuP,The Chill in This Air,https://p.scdn.co/mp3-preview/ba22627fea09ffffb2d2290e4291fa4d0a5d810f?cid=0e18970867524f1fba6634279dd9e5b2,3dXiXE8jBDf2MvjtVKTETg,8,0.5670000000000001,0.2,0.134,122.191,0.0471,0.9740000000000001,0.107,-17.548,0.0429
170,Code 8,Ryan Taubert,79jExF7jUg31BFtXAmru1k,Code 8 (Original Motion Picture Soundtrack),spotify:album:7jBYJQJTLhKJVADOtpN2q0,Drifting,https://p.scdn.co/mp3-preview/c508ee8f9b650ef1a9ee465e2d6bebcd16684722?cid=0e18970867524f1fba6634279dd9e5b2,4EFy48vEJNG3xQf5Er4scn,40,0.845,0.541,0.252,101.825,0.302,0.000383,0.165,-15.109000000000002,0.0322
171,Salt,James Newton Howard,2M4eNCvV3CJUswavkhAQg2,Salt (Original Motion Picture Score),spotify:album:7upOHndnOPN2DaAo6UZhDA,Go Get Em,https://p.scdn.co/mp3-preview/e9c231278c208f1427354c038965bef9b93e5c5b?cid=0e18970867524f1fba6634279dd9e5b2,76Kr99sm0eJFBGSnD3ChhD,12,0.015,0.53,0.49,90.395,0.0777,0.95,0.0983,-15.367,0.0357
172,The Hundred-Foot Journey,A.R. Rahman,1mYsTxnqsietFxj1OgoGbG,The Hundred-Foot Journey (Original Motion Picture Soundtrack),spotify:album:3VCFFFv1HDjim03d7FxX7g,Afreen,,5CM6HfKVhVURlI3SK5mfEW,27,0.0594,0.591,0.8,101.0,0.40399999999999997,6.11e-05,0.192,-6.972,0.0725
173,Chasing Coral,Saul Simon MacWilliams,0FlGu9ZnuvVtbtN2Gc9GNg,Chasing Coral (Original Motion Picture Soundtrack),spotify:album:45zfziyPllTdRdn8xpyu7Y,Tell Me How Long,https://p.scdn.co/mp3-preview/c167f83f632ee9dc4edee1107979beb298756726?cid=0e18970867524f1fba6634279dd9e5b2,4WYjQMhUJdQVQWsin9FANo,30,0.0617,0.37799999999999995,0.612,76.74,0.27,0.0,0.105,-6.282,0.0403
175,The One I Love,Danny Bensi,7fO0iCzJh7IvVEFiFYfOC2,The One I Love (Original Motion Picture Soundtrack),spotify:album:5HjbjD1B85bmqWzXHeTwsP,The Arrival,https://p.scdn.co/mp3-preview/9664dd4b24011f690ad54196723528171e41ef4d?cid=0e18970867524f1fba6634279dd9e5b2,3PCjsLNxtXB484lQsPOOSZ,1,0.9390000000000001,0.462,0.0904,97.95100000000001,0.0338,0.826,0.11699999999999999,-23.026999999999997,0.0364
178,The Willoughbys,Mark Mothersbaugh,5sEDTHJJyDEWVFx99hGSIb,The Willoughbys (Music from the Netflix Film),spotify:album:7oc9zRZVbq7A3k4xsjJ2Ed,The Willoughby Boogie,https://p.scdn.co/mp3-preview/e878fa20f1265e5e30338053e469ff3464d376c6?cid=0e18970867524f1fba6634279dd9e5b2,4pXCjaJQkchdQ500c9IJca,23,0.38299999999999995,0.777,0.33799999999999997,170.28599999999997,0.8009999999999999,0.888,0.10300000000000001,-11.341,0.0684
179,The White Helmets,Patrick Jonsson,5wedfwksIuL9RVB3VpGxcl,The White Helmets (Original Motion Picture Soundtrack),spotify:album:6vi1u544Latr9ayyOd6Nsp,Hope,https://p.scdn.co/mp3-preview/37f6ad04025034b5def3a1cc3e965a37a565b73d?cid=0e18970867524f1fba6634279dd9e5b2,1PPG0zBlc933NR6do0kfIy,21,0.816,0.145,0.23,78.309,0.0327,0.941,0.0771,-17.905,0.0408
184,The Battered Bastards of Baseball,Brocker Way,7luqyCs5ufZ03HQqQeaAJW,The Battered Bastards of Baseball,spotify:album:0xkniHM6Sqdc0yHGXOZHrF,Man with a Broom (Make Us a Show),https://p.scdn.co/mp3-preview/4e46d25655423f7c1b6a1edd20c44b1a05c6737b?cid=0e18970867524f1fba6634279dd9e5b2,5sZf0PbZlCorBZZJmDdAtr,14,0.6890000000000001,0.344,0.48200000000000004,171.896,0.16,0.0,0.11199999999999999,-8.685,0.047
187,Sinister,Christopher Young,1FMXF1g4Fz2MWDTogFj9EC,Sinister (Original Motion Picture Soundtrack),spotify:album:4isNDcdh05jGd91v2h6tbC,Sinister,,37AeIi2vuBSWmJdG3zXn3k,22,0.72,0.48200000000000004,0.5329999999999999,127.98299999999999,0.157,0.9129999999999999,0.46,-9.209,0.057999999999999996
188,The Stanford Prison Experiment,Andrew Hewitt,4mMQy7Q3I3lcJXhk1FBy1P,The Stanford Prison Experiment (Original Motion Picture Soundtrack),spotify:album:4jYwoSTpG0Y2KkJt1b1Z3c,Opening Titles,https://p.scdn.co/mp3-preview/cf614e7361b9951fe77d6df03e6e3e5d7a82b8f1?cid=0e18970867524f1fba6634279dd9e5b2,6LlMzzzx5i2Btgtk5nzVh7,1,0.9179999999999999,0.608,0.61,124.98200000000001,0.162,0.877,0.0887,-10.922,0.0335
189,My Week with Marilyn,Conrad Pope,4dv7Vcz8DINl6TC179Y7s6,My Week with Marilyn,spotify:album:2WZQfYcCC1eaMDvpECLN5o,Marilyn's Theme,https://p.scdn.co/mp3-preview/dcc87d83d218a10d0bcea41d968aea745f1e0b1d?cid=0e18970867524f1fba6634279dd9e5b2,7iDxvyvmXVeus6B04383ke,30,0.991,0.56,0.007670000000000001,66.384,0.20600000000000002,0.915,0.0737,-24.558000000000003,0.0538
191,Secret Superstar,Amit Trivedi,7HCqGPJcQTyGJ2yqntbuyr,Secret Superstar,spotify:album:09x7TmgTujwGzuZBcl1ryA,Nachdi Phira,https://p.scdn.co/mp3-preview/ea89da31583119ccd608924639bc5ad4bcd4609f?cid=0e18970867524f1fba6634279dd9e5b2,5DJHFCqWn9hrirPvWRvLU4,50,0.535,0.42100000000000004,0.46,171.845,0.20800000000000002,0.0,0.10099999999999999,-6.044,0.0344
193,Jarhead,Thomas Newman,1csBgT42N4pPPs1HJhxXIK,Jarhead,spotify:album:6raD11uqkVIfZzk6bKIpdb,Welcome To The Suck,,6CTBC9sJyT0GgPOG5Bea2w,25,0.0181,0.632,0.619,171.115,0.256,0.88,0.36700000000000005,-11.485999999999999,0.131
198,Olympus Has Fallen,Trevor Morris,5ikWl4mjoiFlLPvkFRZETq,Olympus Has Fallen (Music from the Motion Picture),spotify:album:4jlD6FiNGZ4UI5p9HSUJcB,Day Break / We Will Rise / End Credits,,1bQbi4o2rwnBhIBqIjyNzy,22,0.425,0.0784,0.267,82.689,0.0463,0.953,0.10300000000000001,-14.261,0.033
204,The Score,Howard Shore,0OcclcP5o8VKH2TRqSY2A7,The Twilight Saga: Eclipse The Score,spotify:album:1SomkwLbPpCUMxac2hwz8E,Compromise/Bella's Theme,https://p.scdn.co/mp3-preview/7ae2547deb611dae53a4046396691aaa68328d83?cid=0e18970867524f1fba6634279dd9e5b2,6dKLFUWhZ8mAvJDYV4q2hi,38,0.995,0.6990000000000001,0.0155,75.935,0.292,0.934,0.133,-20.047,0.0707
208,The Highwaymen,Thomas Newman,1csBgT42N4pPPs1HJhxXIK,The Highwaymen (Music From the Netflix Film),spotify:album:6QeMijsi4xl13AxvFrm6Jz,The Shame of Arcadia,https://p.scdn.co/mp3-preview/0eb4efba086a3f54b1c7e007d070d4527087f334?cid=0e18970867524f1fba6634279dd9e5b2,6LYJKMdajtrBmumYLia0Q4,20,0.9690000000000001,0.242,0.0365,126.34299999999999,0.0426,0.9059999999999999,0.0934,-28.394000000000002,0.0379
210,Creep 2,Julian Wass,6QXqARXg4hZ3oAUitm2gU0,Creep 2 (Music from the Motion Picture),spotify:album:0OFpjsD7itCNG3y3VMA9TG,Sara Loves Her Juicy Fruit,https://p.scdn.co/mp3-preview/86238030b931ac741a36dc2733ddc50cb74de545?cid=0e18970867524f1fba6634279dd9e5b2,595tH8fZ0ria4Rervcpu7x,36,0.884,0.7390000000000001,0.726,116.03200000000001,0.679,0.147,0.0872,-4.854,0.0407
212,Unrest,Bear McCreary,2ifvIECHAlEgPMBuBOJ0lG,Unrest (Original Motion Picture Soundtrack),spotify:album:4aMiz28OnNb1Sgmx7qsdHl,Patience,https://p.scdn.co/mp3-preview/82885627174a491ca8084e19207cf64e8b01bb61?cid=0e18970867524f1fba6634279dd9e5b2,0BKUqqRKzBIg6C74lAblUf,16,0.33299999999999996,0.569,0.273,81.41,0.235,0.0,0.127,-16.303,0.278
213,Blue Jay,Julian Wass,6QXqARXg4hZ3oAUitm2gU0,Blue Jay (Original Motion Picture Soundtrack),spotify:album:3z3JVJLYueVqHItSGn67TZ,Marcescence,https://p.scdn.co/mp3-preview/783c0e748ee97e71e7cdcf4355ae6c291e08fe3a?cid=0e18970867524f1fba6634279dd9e5b2,0tXz8AurJOZJAE2zzG0i2c,6,0.958,0.276,0.043,63.45,0.0782,0.9179999999999999,0.0972,-29.739,0.0371
214,1922,Mike Patton,34Ai24gPz5YJ8NbksiNFef,1922 (Original Motion Picture Soundtrack),spotify:album:0wXpfAiQ2Qmx9ZY9NkRyO2,Murder Is Work,https://p.scdn.co/mp3-preview/220989c270e6e1240220e796ea43f4b9990ab112?cid=0e18970867524f1fba6634279dd9e5b2,3TzLGIGB5eUdNXx2RnJmi5,1,0.875,0.5710000000000001,0.0797,82.579,0.0646,0.9079999999999999,0.121,-15.202,0.14400000000000002
216,Circus of Books,Ian M Colletti,7GQyON9ihfvM0EhcbdWLHS,Circus of Books (Original Soundtrack),spotify:album:7hK5SijBikGozEGn0kD1m9,Realizing I Was Gay,https://p.scdn.co/mp3-preview/f10caef9f499159583d4b16f3423ba3791778a19?cid=0e18970867524f1fba6634279dd9e5b2,7aXg6ns6vdvmybNzJ8or98,0,0.9940000000000001,0.151,0.023,75.494,0.0421,0.9540000000000001,0.109,-24.191,0.0603
217,"Hail, Caesar!",Carter Burwell,0SbSDzM4X41hnlURed0fcV,"Hail, Caesar! (Original Motion Picture Soundtrack)",spotify:album:7pj2To8P6YpAoXb2WJtqyr,Jonah's Daughter,https://p.scdn.co/mp3-preview/10a61bba83e63c7e24df2591bbb628b3620af4a5?cid=0e18970867524f1fba6634279dd9e5b2,4mUyU7Wq3mkqy5a5JHA8OG,29,0.903,0.128,0.21100000000000002,83.165,0.0768,0.023,0.0904,-14.883,0.0382
219,Den of Thieves,Cliff Martinez,2OVqg3lxC8ZIf0vHcEqaCf,Den of Thieves (Original Motion Picture Soundtrack),spotify:album:5TKxPQAyW8xvUw9TCp4tAO,Merrimen in the Morning,https://p.scdn.co/mp3-preview/bf7c155b880389caddbbdb3c2c58197a5cb58d7c?cid=0e18970867524f1fba6634279dd9e5b2,4g4pkRu9hkhpts5HiaY1ZK,15,0.98,0.285,0.16699999999999998,69.59100000000001,0.0284,0.895,0.0713,-23.009,0.0704
220,Wadjda,Max Richter,2VZNmg4vCnew4Pavo8zDdW,Wadjda (Original Motion Picture Soundtrack),spotify:album:1M1HrHzRe1pzGmRv3UzJwx,Conversation,https://p.scdn.co/mp3-preview/c8c0e713108b9cbc041a1f0055910e94d66f31a0?cid=0e18970867524f1fba6634279dd9e5b2,2jwKPyeLasozo8qCJOjjx1,15,0.9890000000000001,0.10099999999999999,0.071,173.733,0.0315,0.966,0.0781,-22.462,0.0483
221,The Spiderwick Chronicles,James Horner,3PhL2Vdao2v8SS8AptuhAr,The Spiderwick Chronicles (Original Motion Picture Score),spotify:album:5yUN7pw3qqq1x53Bht4FX5,Writing the Chronicles,https://p.scdn.co/mp3-preview/8cbb8f6e922127d930e67e6a6eb6536ebaa44678?cid=0e18970867524f1fba6634279dd9e5b2,1EsaO6Sq1JPFEd6D7NVgPJ,13,0.7979999999999999,0.17300000000000001,0.114,115.90299999999999,0.0383,0.93,0.113,-27.712,0.0541
223,Turbo,Henry Jackman,5SEW04tNMMrOz7UFQJA6vz,Turbo (Original Motion Picture Score),spotify:album:5KdPqXKysThmmwalJ1CnyM,Turbo - Score Album Version,,59VCl7mG7kMq1B2MpcUzzb,4,0.0273,0.524,0.8340000000000001,119.96799999999999,0.608,0.785,0.16699999999999998,-9.142000000000001,0.051
225,Remember,Rick Holets,5nnXnBJvXdXUD6YJw5gJ5j,Remember,spotify:album:03Rn3xJQ4fNL4ydsA1PEUb,People's Plight,https://p.scdn.co/mp3-preview/f3f1f1890f14cb52b1bc786ebb984e4e46a66340?cid=0e18970867524f1fba6634279dd9e5b2,64RFNoGlPKmfpwJW1ec01O,0,0.735,0.14800000000000002,0.11800000000000001,138.196,0.0505,0.8079999999999999,0.43,-22.263,0.0356
231,Delhi Belly,Ram Sampath,3PpjqSKBer3obW6lDflOBx,Delhi Belly (Original Motion Picture Soundtrack),spotify:album:5InIzc3p2f9FRErhzNUPTi,"Bhaag D.K. Bose, Aandhi Aayi",https://p.scdn.co/mp3-preview/368e1ac5a84ccc0f428522aadcec3b4f38dc5ac8?cid=0e18970867524f1fba6634279dd9e5b2,1sxh0eqIb8ulYypPuq6ZRu,55,0.0948,0.66,0.9259999999999999,109.99700000000001,0.731,0.0,0.248,-3.452,0.0296
233,It Comes at Night,Brian McOmber,6SgmJflkwEjvHIpby6qbP1,It Comes at Night (Original Motion Picture Soundtrack),spotify:album:6LWxFVs5JLg0T3PzGHmO6P,It Comes at Night,https://p.scdn.co/mp3-preview/5848b6c7d28288a85c5a53fb9ab822f1a2af8f7d?cid=0e18970867524f1fba6634279dd9e5b2,6tBNJCnvJUnGKnWmPcxpBU,3,0.551,0.16399999999999998,0.0759,129.578,0.0345,0.87,0.11699999999999999,-22.34,0.039
235,The Interview,Henry Jackman,5SEW04tNMMrOz7UFQJA6vz,The Interview (Original Motion Picture Score),spotify:album:6ZodFPJMsvvircO1L2af7m,Guns N' Girls,https://p.scdn.co/mp3-preview/e36dd7f2c77fe629fd25477288de9dc6f295a9b0?cid=0e18970867524f1fba6634279dd9e5b2,6NtrdRo1tgfOCkpi2cCq96,3,0.0030399999999999997,0.36200000000000004,0.523,104.993,0.28800000000000003,0.9109999999999999,0.215,-10.058,0.0323
237,Outbreak,James Newton Howard,2M4eNCvV3CJUswavkhAQg2,Outbreak (Original Motion Picture Soundtrack),spotify:album:5qDojSFrcFyvCmUbDWjjIT,Main Titles,,6LMO5HYYaFrPt6DUh7P2dp,8,0.8909999999999999,0.0862,0.0322,82.035,0.0294,0.904,0.115,-32.17,0.0371
241,Candyman,Philip Glass,69lxxQvsfAIoQbB20bEPFC,The Music of Candyman (Soundtrack from the Motion Picture),spotify:album:2iSu7cG7QiCGjWx7CHJxXx,"It Was Always You, Helen",https://p.scdn.co/mp3-preview/a961841666bba078a1946f5f60949befa89a626e?cid=0e18970867524f1fba6634279dd9e5b2,4xA8HPOZdWsEQOjjbJ4Fmt,36,0.973,0.358,0.217,92.39,0.0696,0.982,0.204,-16.102,0.0314
243,Calibre,Anne Nikitin,1ZA3IynpePtaBeajOMrFfr,Calibre (Original Motion Picture Soundtrack),spotify:album:5HI3SveLbWm83OqXqSeUup,Calibre,https://p.scdn.co/mp3-preview/7c8d2d1958844405b575d597fff4435421d7475f?cid=0e18970867524f1fba6634279dd9e5b2,1AtIx8YHlFcsaQJsfWr3z8,7,0.385,0.106,0.207,74.389,0.0335,0.758,0.0882,-17.465999999999998,0.0382
249,Outlaw King,Grey Dogs,22kCyciiVm1POZQZ4SPCbJ,Outlaw King,spotify:album:5zdyDUfx5i0FUp2GA78nEB,Land O' the Leal,https://p.scdn.co/mp3-preview/d2689531fcf2f15c52f3d3068c7eadcd9623401f?cid=0e18970867524f1fba6634279dd9e5b2,5WSM6ovhd2PcHpLD0sDbiF,16,0.9670000000000001,0.348,0.0329,72.241,0.27899999999999997,0.0,0.11599999999999999,-16.271,0.0413
252,Krisha,Brian McOmber,6SgmJflkwEjvHIpby6qbP1,Krisha (Original Motion Picture Soundtrack),spotify:album:01Tig41gNrPsoIYLK6igq2,Ends,https://p.scdn.co/mp3-preview/039d10687761daab02cb51a18379ace0185d5a87?cid=0e18970867524f1fba6634279dd9e5b2,3xHadn4NoaDQQ9fkZRqDvX,2,0.988,0.0672,0.131,72.506,0.0305,0.872,0.0671,-26.872,0.0483
254,The Cakemaker,Dominique Charpentier,2BDEX7NzONc6kAxVXu9lBa,The Cakemaker (Original Motion Picture Soundtrack),spotify:album:0246oeKOW1lLlIQcIV9bGf,Heartbeat,https://p.scdn.co/mp3-preview/5adba1d1f581dccb7c40a2d8aa2ae485909dc10f?cid=0e18970867524f1fba6634279dd9e5b2,09yedkIvZNkrzD35glYTUn,26,0.977,0.386,0.0408,109.06,0.0667,0.938,0.105,-20.104,0.0477
256,Bleed for This,Julia Holter,0bsV0sUjnCuCTYOnNHQl3E,Bleed for This (Original Motion Picture Soundtrack),spotify:album:5qhvMcFK6M30nUPKAGJKU4,Emotions in Motion,https://p.scdn.co/mp3-preview/11c07841cb29fcd4aa4790050c33a3ed586e22d4?cid=0e18970867524f1fba6634279dd9e5b2,0srjUzva707boAppLghKZj,4,0.12,0.466,0.7170000000000001,81.565,0.7609999999999999,0.000251,0.0285,-5.046,0.0564
257,Girl,Valentin Hadjadj,1fB8FRxj2bxuM2ssxdyFq0,Girl (Themes & Variations / Original Motion Picture Soundtrack),spotify:album:6diFld1yaJRczOghNIlrKN,Flying - From “Girl” Original Motion Picture Soundtrack,,4IihDdbfBwskGWuNd7qDV6,26,0.769,0.183,0.179,140.107,0.0805,0.937,0.0933,-19.974,0.0348
261,"Love, Rosie",Ralf Wengenmayr,407ug053TsZjsjmzcGHaSZ,"Love, Rosie (Original Motion Picture Soundtrack)",spotify:album:0lddm311l0xhgtJsfWwwyh,"We Keep in Touch, Okay ?",https://p.scdn.co/mp3-preview/5799c3e6ea13d753434685ada8492abd81313a5a?cid=0e18970867524f1fba6634279dd9e5b2,3H4iYjRtHNrJ0amO83sJn8,30,0.9470000000000001,0.11599999999999999,0.0418,73.28699999999999,0.0396,0.715,0.114,-22.164,0.0427
264,Super Dark Times,Ben Frost,6qEM4txXHvfMbOUOK9L7pl,Super Dark Times (Music From The Motion Picture),spotify:album:1W8ojpbBXtJ0DLhMVCmSxF,Super Dark Times,https://p.scdn.co/mp3-preview/c2cf5e76e30b9772e86cf14bd1c7befec2372429?cid=0e18970867524f1fba6634279dd9e5b2,0v5Vmy0DzDjU92N82OVynh,18,0.0217,0.0689,0.5529999999999999,66.851,0.0184,0.7509999999999999,0.11,-9.985,0.0535
