ID,title,acousticness,danceability,energy,tempo,valence,instrumentalness,liveness,loudness,speechiness,cluster,feature_list
11027,Come Morning,0.998995978,0.319735391,0.001813221,0.342643546,0.035662898,0.97188755,0.095154699,0.338759073,0.054859611,3,"[0.9989959778269336, 0.31973539140022045, 0.0018132211274956929, 0.3426435459203711, 0.03566289825282632, 0.9718875502008032, 0.09515469935785173, 0.3387590730425136, 0.054859611231101515]"
11068,Horsehead,0.68574106,0.189636163,0.400621302,0.417176072,0.052620761,0.907630522,0.112667834,0.626853794,0.056803456,3,"[0.6857410598301432, 0.1896361631753032, 0.40062130228095777, 0.4171760715985381, 0.0526207605344296, 0.9076305220883536, 0.11266783420899007, 0.6268537944006365, 0.05680345572354211]"
11070,The Banker,0.84738863,0.37045204,0.185408146,0.37400256,0.090236382,0.701807229,0.060712201,0.539849044,0.03336933,3,"[0.8473886296938716, 0.3704520396912899, 0.18540814571740905, 0.3740025597309048, 0.09023638232271326, 0.7018072289156627, 0.06071220081727963, 0.539849043864091, 0.03336933045356371]"
11124,Mercenaries,0.888553539,0.351708931,0.719418361,0.737493589,0.313463515,0.944779116,0.202568593,0.814150329,0.111231102,3,"[0.8885535387896036, 0.3517089305402425, 0.7194183613026632, 0.7374935891216057, 0.3134635149023638, 0.9447791164658634, 0.2025685931115003, 0.8141503291615423, 0.11123110151187904]"
11133,The Unwilling,0.692769215,0.156560088,0.078203835,0.649681882,0.038848921,0.902610442,0.39171045,0.409993007,0.043952484,3,"[0.6927692150416096, 0.15656008820286654, 0.07820383501799645, 0.6496818818180559, 0.03884892086330935, 0.9026104417670684, 0.3917104495037945, 0.4099930068243748, 0.043952483801295884]"
11164,Blinder,0.987951734,0.425578831,0.134119029,0.46459578,0.322713258,0.86746988,0.083479276,0.619498903,0.037041037,3,"[0.9879517339232003, 0.4255788313120176, 0.13411902896628294, 0.4645957796783241, 0.3227132579650565, 0.8674698795180724, 0.0834792761237595, 0.6194989027948588, 0.03704103671706263]"
11232,Dinosaur Island,0.087343845,0.51047409,0.776741492,0.56325631,0.039054471,0.082228916,0.050904845,0.752803299,0.058531317,1,"[0.08734384468242849, 0.5104740904079382, 0.7767414917892159, 0.5632563103835437, 0.039054470709146964, 0.0822289156626506, 0.05090484530064213, 0.7528032988497431, 0.05853131749460042]"
11252,Lobster Cop,0.008648587,0.765159868,0.220606559,0.694264632,0.349434738,0.852409639,0.097489784,0.643709759,0.047192225,0,"[0.008648586757465614, 0.7651598676957001, 0.22060655917406424, 0.6942646318192108, 0.3494347379239466, 0.852409638554217, 0.09748978400467018, 0.6437097590971569, 0.04719222462203024]"
11271,Tracks,0.835340364,0.091400221,0.139147374,0.336858739,0.037718397,0.915662651,0.076474022,0.631266729,0.042548596,3,"[0.835340363617072, 0.09140022050716648, 0.13914737374580513, 0.3368587388935864, 0.03771839671120247, 0.9156626506024096, 0.07647402218330412, 0.6312667293641032, 0.042548596112311016]"
11384,Cherry Tree,0.94477878,0.486218302,0.104954629,0.355931968,0.037718397,0.958835341,0.096322242,0.582218042,0.032397408,3,"[0.9447787804813352, 0.486218302094818, 0.10495462924505436, 0.3559319684515475, 0.03771839671120247, 0.958835341365462, 0.09632224168126094, 0.5822180423931129, 0.032397408207343416]"
11398,The Bakken,0.574294599,0.170893054,0.18138547,0.350655411,0.03340185,0.560240964,0.099824869,0.623091948,0.040820734,3,"[0.5742945986197467, 0.17089305402425575, 0.1813854698937913, 0.35065541124341004, 0.03340184994861254, 0.5602409638554217, 0.09982486865148862, 0.6230919482022715, 0.0408207343412527]"
11401,Trace,0.059833637,0.464167585,0.801883216,0.40614243,0.210688592,0.653614458,0.115002919,0.76076105,0.061231102,0,"[0.059833637140402685, 0.4641675854465269, 0.8018832156868266, 0.4061424300809967, 0.21068859198355605, 0.6536144578313252, 0.11500291885580853, 0.7607610504232076, 0.061231101511879035]"
11403,Hope Lost,0.964859224,0.097023153,0.018165398,0.327798031,0.030729702,0.968875502,0.06234676,0.181822566,0.054967603,3,"[0.964859223942668, 0.0970231532524807, 0.018165398350501783, 0.32779803076297537, 0.03072970195272353, 0.9688755020080322, 0.06234676007005253, 0.1818225662543104, 0.054967602591792654]"
11469,Retornos,0.890561583,0.415656009,0.209544201,0.44378526,0.054470709,0.959839357,0.075189726,0.634473944,0.034233261,3,"[0.8905615831357369, 0.4156560088202866, 0.20954420065911544, 0.4437852598311686, 0.05447070914696814, 0.9598393574297188, 0.07518972562755401, 0.6344739443921965, 0.034233261339092866]"
11474,Stash House,0.184733995,0.312017641,0.400621302,0.610204732,0.037410072,0.904618474,0.746643316,0.543683233,0.077105832,0,"[0.18473399546989214, 0.3120176405733186, 0.40062130228095777, 0.6102047322678569, 0.03741007194244605, 0.9046184738955824, 0.7466433158201983, 0.5436832332585786, 0.07710583153347733]"
11487,Life Guidance,0.903613871,0.246968026,0.216583883,0.385821678,0.108941418,0.635542169,0.080326912,0.515083556,0.05,3,"[0.9036138713856032, 0.24696802646085994, 0.21658388335044654, 0.3858216782409011, 0.10894141829393628, 0.6355421686746988, 0.08032691185055457, 0.5150835563915213, 0.05]"
11493,Alter Egos,0.591362976,0.70893054,0.368439896,0.526551433,0.602261048,0,0.515469936,0.759024814,0.033909287,2,"[0.5913629755618794, 0.7089305402425579, 0.36843989569201596, 0.5265514325714207, 0.6022610483042137, 0.0, 0.5154699357851721, 0.7590248137162698, 0.03390928725701943]"
11494,The Night Crew,0.428711384,0.149944873,0.267873,0.810127109,0.036279548,0.71686747,0.37186223,0.553714823,0.04838013,0,"[0.42871138352508464, 0.14994487320837924, 0.26787300010157256, 0.8101271086591908, 0.036279547790339164, 0.7168674698795182, 0.37186223000583774, 0.5537148231208854, 0.048380129589632816]"
11507,Everything's Jake,0.640560062,0.40463065,0.104954629,0.523016786,0.032374101,0.937751004,0.051955633,0.412693819,0.040388769,3,"[0.6405600620421447, 0.4046306504961412, 0.10495462924505436, 0.5230167861053739, 0.03237410071942446, 0.9377510040160644, 0.051955633391710436, 0.4126938194796113, 0.040388768898488116]"
11551,The Rendezvous,0.90762996,0.250275634,0.170323111,0.414154295,0.076156218,0.908634538,0.153531816,0.566591912,0.051295896,3,"[0.9076299600778696, 0.2502756339581036, 0.17032311137884254, 0.4141542954040355, 0.07615621788283658, 0.9086345381526104, 0.1535318155283129, 0.5665919120306734, 0.05129589632829373]"
11625,Munchie,0.483932603,0.428886439,0.488114501,0.577117669,0.338129496,0.365461847,0.123175715,0.709566182,0.033693305,2,"[0.4839326030437495, 0.4288864388092613, 0.4881145014446434, 0.5771176690739226, 0.3381294964028777, 0.3654618473895582, 0.1231757151196731, 0.7095661819672525, 0.033693304535637146]"
11643,Lost for Words,0.244975326,0.250275634,0.313128103,0.554842466,0.183967112,0.858433735,0.098657326,0.652921459,0.038984881,0,"[0.24497532585389026, 0.2502756339581036, 0.3131281031172721, 0.5548424656584838, 0.183967112024666, 0.858433734939759, 0.0986573263280794, 0.6529214594034097, 0.03898488120950324]"
11661,Virgin Witch,0.860440918,0.406835722,0.230663249,0.415203138,0.139773895,0.920682731,0.141856392,0.665364489,0.0412527,3,"[0.8604409179437378, 0.4068357221609702, 0.23066324873310856, 0.4152031382116076, 0.13977389516957864, 0.9206827309236948, 0.14185639229422065, 0.6653644891364633, 0.04125269978401727]"
11685,Six Gun Savior,0.412647029,0.248070562,0.235691594,0.417097524,0.184994861,0.885542169,0.096322242,0.581759869,0.040172786,0,"[0.4126470287560184, 0.2480705622932745, 0.2356915935126307, 0.4170975238992926, 0.1849948612538541, 0.8855421686746988, 0.09632224168126094, 0.5817598688176709, 0.04017278617710583]"
11726,Once Fallen,0.640560062,0.679162073,0.193453497,0.598616636,0.131551901,0.875502008,0.062113252,0.52415057,0.03412527,3,"[0.6405600620421447, 0.6791620727673648, 0.19345349736464454, 0.5986166364027001, 0.131551901336074, 0.8755020080321285, 0.062113251605370685, 0.5241505703055294, 0.034125269978401734]"
11757,Dead Souls,0.856424829,0.147739802,0.180379801,0.37084679,0.1,0.743975904,0.091652072,0.545057754,0.040820734,3,"[0.8564248292514712, 0.14773980154355015, 0.18037980093788689, 0.3708467904023952, 0.1, 0.7439759036144579, 0.09165207238762403, 0.5450577539849044, 0.0408207343412527]"
11773,Lizzie,0.932730514,0.117971334,0.056380819,0.323477907,0.034635149,0.911646586,0.106830123,0.479900649,0.051295896,3,"[0.9327305144045356, 0.1179713340683572, 0.05638081867487025, 0.323477907304474, 0.034635149023638234, 0.9116465863453816, 0.10683012259194394, 0.4799006486773252, 0.05129589632829373]"
11805,Kaashmora,0.833332319,0.633958104,0.699304982,0.510666316,0.528263104,0.019277108,0.077174548,0.883069281,0.260259179,2,"[0.8333323192709386, 0.6339581036383681, 0.6993049821845745, 0.5106663155122465, 0.5282631038026722, 0.019277108433734938, 0.07717454757734968, 0.8830692806674865, 0.2602591792656587]"
11896,Huk!,0.877509295,0.296582139,0.351343523,0.593524897,0.127440904,0.138554217,0.133683596,0.821047047,0.048488121,2,"[0.8775092948858707, 0.29658213891951485, 0.3513435234416405, 0.5935248973104345, 0.12744090441932168, 0.1385542168674699, 0.13368359603035612, 0.8210470471918782, 0.048488120950323975]"
11897,The Doll Squad,0.429715406,0.672546858,0.580636045,0.55386755,0.72045221,0.027008032,0.077291302,0.784851335,0.040712743,1,"[0.4297154056981512, 0.6725468577728775, 0.5806360453878514, 0.5538675500972605, 0.7204522096608427, 0.02700803212851406, 0.0772913018096906, 0.7848513347319683, 0.04071274298056155]"
11918,The Borrowers,0.860440918,0.564498346,0.163283429,0.477283543,0.195272354,1.05E-05,0.093987157,0.638259905,0.037365011,2,"[0.8604409179437378, 0.5644983461962513, 0.16328342868751153, 0.4772835433329175, 0.19527235354573486, 1.0542168674698796e-05, 0.09398715703444248, 0.6382599049892691, 0.03736501079913607]"
11920,Sorceress,0.724897925,0.368246968,0.278935359,0.508550148,0.037615622,0.937751004,0.091652072,0.66575032,0.036933045,3,"[0.7248979245797421, 0.3682469680264608, 0.27893535861652136, 0.5085501480855154, 0.037615621788283655, 0.9377510040160644, 0.09165207238762403, 0.6657503195157828, 0.036933045356371486]"
11940,Remember Me,0.674696816,0.549062845,0.751599768,0.665335976,0.080678314,0.821285141,0.311150029,0.814053872,0.107991361,0,"[0.6746968159264103, 0.5490628445424476, 0.7515997678916051, 0.6653359762323903, 0.08067831449126413, 0.821285140562249, 0.31115002918855805, 0.8140538715667124, 0.1079913606911447]"
11957,Chu and Blossom,0.693773237,0.888643881,0.177362794,0.453040027,0.354573484,0.540160643,0.058610625,0.632834165,0.062311015,2,"[0.6937732372146762, 0.8886438809261299, 0.17736279407017358, 0.4530400269834449, 0.3545734840698869, 0.5401606425702811, 0.05861062463514302, 0.6328341652800886, 0.0623110151187905]"
12020,Hired to Kill,0.44577976,0.58985667,0.453921757,0.576526251,0.172661871,0.656626506,0.136018681,0.802382503,0.0325054,0,"[0.44577976046721735, 0.589856670341786, 0.4539217569438928, 0.5765262511031332, 0.17266187050359713, 0.6566265060240964, 0.1360186806771745, 0.8023825025922978, 0.032505399568034554]"
12029,Suicide Squad,0.243971304,0.575523705,0.658072555,0.402238147,0.114080164,0.958835341,0.144191477,0.820371844,0.029157667,0,"[0.2439713036808236, 0.5755237045203968, 0.6580725549924928, 0.4022381473832065, 0.11408016443987667, 0.958835341365462, 0.1441914769410391, 0.8203718440280691, 0.029157667386609076]"
12050,Operator,0.897589738,0.306504961,0.147192725,0.78392452,0.101233299,0.000549197,0.199065966,0.679905472,0.046544276,2,"[0.8975897383472033, 0.30650496141124584, 0.14719272539304054, 0.7839245202814782, 0.10123329907502568, 0.0005491967871485943, 0.19906596614127264, 0.6799054715570667, 0.046544276457883366]"
12110,The Dead Matter,0.956827047,0.157662624,0.032244764,0.344459384,0.03381295,0.666666667,0.095154699,0.219706287,0.053455724,3,"[0.9568270465581348, 0.15766262403528114, 0.03224476373316385, 0.3444593839088108, 0.03381294964028777, 0.6666666666666667, 0.09515469935785173, 0.21970628662374286, 0.05345572354211663]"
12119,Hollywood Musical!,0.089452291,0.530319735,0.84613265,0.665141917,0.683453237,0,0.050321074,0.877739999,0.078509719,1,"[0.08945229124586843, 0.5303197353914001, 0.846132649746622, 0.6651419172107251, 0.6834532374100721, 0.0, 0.05032107413893753, 0.877739998553136, 0.0785097192224622]"
12141,Barracuda,0.933734537,0.65600882,0.179374132,0.471239991,0.065673176,0.925702811,0.063397548,0.581783983,0.038444924,3,"[0.9337345365776022, 0.6560088202866592, 0.17937413198198246, 0.4712399909439123, 0.06567317574511819, 0.92570281124498, 0.06339754816112084, 0.5817839832163783, 0.03844492440604751]"
12290,Aap Ki Khatir,0.003096344,0.832414553,0.673157589,0.554440486,0.87975334,0,0.045417396,0.773975741,0.04600432,1,"[0.0030963441404071195, 0.8324145534729878, 0.6731575893310593, 0.5544404862564628, 0.8797533401849948, 0.0, 0.045417396380618785, 0.7739757409149002, 0.04600431965442764]"
12303,Manos: The Hands of Fate,0.98594369,0.503858875,0.014042156,0.506517149,0.284686536,0.00434739,0.153531816,0.195085486,0.038660907,2,"[0.9859436895770672, 0.5038588754134509, 0.014042155631293605, 0.5065171488109265, 0.2846865364850977, 0.004347389558232931, 0.1535318155283129, 0.195085485543418, 0.038660907127429804]"
12312,Shattered Sky,0.706825525,0.562293275,0.497165522,0.692088399,0.036382323,0.923694779,0.096322242,0.640502544,0.083693305,3,"[0.7068255254645427, 0.5622932745314222, 0.4971655220477834, 0.6920883985048212, 0.03638232271325797, 0.923694779116466, 0.09632224168126094, 0.6405025440690635, 0.08369330453563714]"
12372,Hope Dances,0.905621916,0.641675854,0.635947838,0.57733483,0.038026721,0.903614458,0.143023935,0.773131737,0.038984881,3,"[0.9056219157317364, 0.6416758544652701, 0.6359478379625952, 0.5773348303600718, 0.038026721479958885, 0.9036144578313252, 0.14302393461762988, 0.7731317369601388, 0.03898488120950324]"
12401,Nightmare,0.852408741,0.219404631,0.430791371,0.396291625,0.154162384,0.378514056,0.747810858,0.779063879,0.060907127,2,"[0.8524087405592048, 0.21940463065049606, 0.4307913709580908, 0.39629162450503386, 0.1541623843782117, 0.3785140562248997, 0.7478108581436076, 0.7790638790421759, 0.06090712742980561]"
12434,Clowntergeist,0.484936625,0.222712238,0.000626532,0.307135365,0.031449126,0.950803213,0.055575015,0.344088355,0.053563715,3,"[0.4849366252168161, 0.2227122381477398, 0.0006265317595284622, 0.3071353654085173, 0.031449126413155185, 0.9508032128514056, 0.055575014594279035, 0.3440883551568641, 0.05356371490280777]"
12453,Within,0.89357365,0.212789416,0.088059391,0.328906939,0.037718397,0.583333333,0.026970228,0.40765391,0.035961123,3,"[0.8935736496549368, 0.2127894156560088, 0.0880593907858599, 0.3289069394582057, 0.03771839671120247, 0.5833333333333334, 0.026970227670753057, 0.4076539101497504, 0.035961123110151184]"
12463,Kickboxer,0.003608395,0.276736494,0.558511328,0.446529809,0.150051387,0.886546185,0.237594863,0.777086498,0.029157667,0,"[0.003608395448671104, 0.2767364939360529, 0.5585113283579539, 0.4465298088518636, 0.15005138746145938, 0.8865461847389559, 0.23759486281377698, 0.7770864983481636, 0.029157667386609076]"
12475,The Bunnyman Massacre,0.036741127,0.147739802,0.05406778,0.377629615,0.032476876,0.840361446,0.091652072,0.518580144,0.037580994,0,"[0.03674112715987008, 0.14773980154355015, 0.05406778007629005, 0.3776296152548873, 0.03247687564234327, 0.8403614457831327, 0.09165207238762403, 0.5185801442041041, 0.03758099352051835]"
12488,The Last Stand,0.266059791,0.335170893,0.565551011,0.882090663,0.092600206,0.855421687,0.092819615,0.690853409,0.075701944,0,"[0.2660597914882896, 0.3351708930540242, 0.5655510110492848, 0.8820906625267408, 0.09260020554984584, 0.8554216867469879, 0.09281961471103327, 0.6908534085702572, 0.07570194384449243]"
12524,Tales of the Riverbank,0.952810958,0.233737596,0.115011319,0.507085465,0.041109969,0.785140562,0.11033275,0.643565073,0.040928726,3,"[0.9528109578658682, 0.2337375964718853, 0.11501131880409872, 0.507085464517232, 0.04110996916752312, 0.7851405622489961, 0.11033274956217162, 0.6435650727049119, 0.040928725701943836]"
12530,Counting for Thunder,0.864457007,0.509371555,0.230663249,0.617597457,0.082733813,0.914658635,0.098657326,0.648918469,0.044384449,3,"[0.8644570066360043, 0.5093715545755236, 0.23066324873310856, 0.6175974569027256, 0.08273381294964029, 0.9146586345381528, 0.0986573263280794, 0.6489184692179699, 0.04438444924406047]"
12533,The Marksman,0.9909638,0.15876516,0.081421976,0.365916767,0.07934224,0.795180723,0.103327496,0.531577805,0.042224622,3,"[0.9909638004424004, 0.1587651598676957, 0.08142197567689065, 0.3659167671615171, 0.07934224049331963, 0.7951807228915664, 0.10332749562171628, 0.5315778051074296, 0.04222462203023758]"
12764,Christmas Break-In,0.752006523,0.414553473,0.285975041,0.462923176,0.159301131,0.567269076,0.062697023,0.725361113,0.031425486,3,"[0.7520065232525412, 0.414553472987872, 0.28597504130785234, 0.462923175729685, 0.1593011305241521, 0.5672690763052208, 0.06269702276707527, 0.7253611131206443, 0.031425485961123115]"
12772,Dawn of the Dragonslayer,0.080717298,0.159867696,0.191442159,0.640972328,0.035765673,0.898594378,0.168709866,0.55084521,0.046760259,0,"[0.0807172983401887, 0.15986769570011022, 0.1914421594528357, 0.6409723281076011, 0.03576567317574512, 0.8985943775100402, 0.16870986573263275, 0.5508452096746967, 0.046760259179265656]"
12846,AWOL-72,0.443771716,0.30429989,0.263850324,0.359411169,0.144912641,0.956827309,0.092819615,0.521473872,0.04762419,0,"[0.4437717161210841, 0.30429988974641675, 0.26385032427795485, 0.3594111694828326, 0.144912641315519, 0.9568273092369478, 0.09281961471103327, 0.5214738720490004, 0.04762419006479481]"
12923,Chaarulatha,0.738954235,0.546857773,0.384530599,0.46204991,0.168550874,0,0.063631057,0.865682799,0.028077754,2,"[0.7389542350026749, 0.5468577728776185, 0.3845305989864869, 0.4620499101321912, 0.16855087358684478, 0.0, 0.06363105662580268, 0.8656827991994018, 0.02807775377969762]"
13000,The Red Man,6.47E-05,0.318632856,0.729475051,0.776397803,0.031757451,0.195783133,0.081260946,0.838674673,0.044816415,1,"[6.469918883241398e-05, 0.3186328555678059, 0.7294750508617075, 0.7763978025126023, 0.03175745118191162, 0.1957831325301205, 0.08126094570928198, 0.8386746726470374, 0.044816414686825054]"
13088,Don't Hang Up,0.314252856,0.17199559,0.230663249,0.332201322,0.039979445,0.831325301,0.204903678,0.515252357,0.065766739,0,"[0.3142528557954881, 0.17199558985667032, 0.23066324873310856, 0.33220132237361905, 0.03997944501541623, 0.8313253012048193, 0.20490367775831872, 0.5152523571824734, 0.06576673866090713]"
13097,Coming Home,0.998995978,0.189636163,0.014142723,0.33839735,0.130524152,0.99497992,0.083479276,0.367382864,0.05161987,3,"[0.9989959778269336, 0.1896361631753032, 0.014142722526884047, 0.3383973497082183, 0.13052415210688592, 0.9949799196787148, 0.0834792761237595, 0.3673828643082784, 0.05161987041036717]"
13129,Zombie Night,0.300196545,0.362734289,0.206527194,0.558183053,0.028057554,0.680722892,0.103327496,0.59234609,0.04362851,0,"[0.3001965453725552, 0.3627342888643881, 0.20652719379140214, 0.5581830531028651, 0.02805755395683453, 0.6807228915662651, 0.10332749562171628, 0.5923460898502495, 0.043628509719222455]"
13138,A Doggone Hollywood,0.763050767,0.507166483,0.211555539,0.581502479,0.251798561,0.93373494,0.084646818,0.658950059,0.038984881,3,"[0.7630507671562742, 0.5071664829106945, 0.21155553857092432, 0.5815024788729791, 0.2517985611510791, 0.9337349397590362, 0.0846468184471687, 0.6589500590802767, 0.03898488120950324]"
13163,The Third Day,0.705821503,0.209481808,0.254799304,0.674567641,0.084583762,0.902610442,0.263280794,0.544744267,0.045464363,3,"[0.7058215032914759, 0.20948180815876516, 0.25479930367481496, 0.6745676411201826, 0.08458376156217882, 0.9026104417670684, 0.2632807939287799, 0.5447442668017073, 0.04546436285097192]"
13178,Stasis,0.848392652,0.125689085,0.272901345,0.340518138,0.038026721,0.915662651,0.629889083,0.570522559,0.048596112,3,"[0.8483926518669381, 0.1256890848952591, 0.27290134488109474, 0.34051813758784644, 0.038026721479958885, 0.9156626506024096, 0.629889083479276, 0.5705225590199907, 0.04859611231101511]"
13238,My Little Sister,0.040857618,0.295479603,0.255804973,0.468213594,0.273381295,0.893574297,0.09048453,0.540355446,0.064470842,0,"[0.04085761806944328, 0.2954796030871003, 0.2558049726307194, 0.4682135942965129, 0.2733812949640288, 0.893574297188755, 0.0904845300642148, 0.5403554462369481, 0.0644708423326134]"
13296,Disconnect,0.664656594,0.138919515,0.174345787,0.687403259,0.035046249,0.960843373,0.088149445,0.636499554,0.050431965,3,"[0.6646565941957441, 0.1389195148842337, 0.17434578720246027, 0.6874032592674734, 0.03504624871531346, 0.960843373493976, 0.08814944541739636, 0.6364995538836238, 0.05043196544276457]"
13396,The Callback Queen,0.994979889,0.146637266,0.017059162,0.360922058,0.043165468,0.826305221,0.062113252,0.380959271,0.047192225,3,"[0.994979889134667, 0.1466372657111356, 0.017059162499006908, 0.3609220575800839, 0.04316546762589928, 0.8263052208835341, 0.062113251605370685, 0.38095927078058295, 0.04719222462203024]"
13490,Rats,0.67670486,0.272326351,0.14317005,0.526703908,0.034943474,0.922690763,0.200233508,0.411222841,0.042548596,3,"[0.6767048602725435, 0.27232635060639465, 0.14317004956942286, 0.5267039075170148, 0.03494347379239466, 0.9226907630522088, 0.20023350846468185, 0.4112228411584557, 0.042548596112311016]"
13497,Anna,0.924698337,0.164277839,0.082729345,0.635122835,0.029701953,0.901606426,0.115002919,0.20953001,0.053455724,3,"[0.9246983370200024, 0.16427783902976845, 0.08272934531956641, 0.6351228347402612, 0.02970195272353545, 0.9016064257028114, 0.11500291885580853, 0.2095300103691914, 0.05345572354211663]"
13529,The Fuzzy Pink Nightgown,0.688753126,0.292171996,0.516273232,0.397118686,0.301130524,0.004267068,0.257443082,0.881670646,0.037041037,2,"[0.688753126349343, 0.2921719955898566, 0.5162732322099677, 0.3971186855735599, 0.30113052415210684, 0.0042670682730923705, 0.2574430823117338, 0.8816706455424533, 0.03704103671706263]"
13538,Truth About Kerry,0.582326776,0.197353914,0.340281165,0.354227021,0.029290853,0.909638554,0.081961471,0.630687984,0.047732181,3,"[0.5823267760042797, 0.19735391400220506, 0.3402811649266918, 0.35422702133263106, 0.029290853031860232, 0.9096385542168676, 0.0819614711033275, 0.630687983795124, 0.047732181425485964]"
13602,The Corrupted,0.678712905,0.448732084,0.311116765,0.442117276,0.033299075,0.869477912,0.199065966,0.442378644,0.055723542,3,"[0.6787129046186767, 0.4487320837927232, 0.3111167652054632, 0.4421172763354264, 0.03329907502569373, 0.8694779116465864, 0.19906596614127264, 0.4423786442885046, 0.05572354211663066]"
13618,Splintered,0.547186,0.371554576,0.41268933,0.576775756,0.079650565,0.827309237,0.395213076,0.737611228,0.069978402,0,"[0.5471859999469476, 0.3715545755237045, 0.4126893297518109, 0.5767757555595601, 0.07965056526207605, 0.8273092369477912, 0.3952130764740223, 0.7376112276640381, 0.06997840172786178]"
13733,The Harrow,0.817267965,0.164277839,0.264855993,0.675898332,0.039054471,0.86746988,0.132516054,0.600183269,0.038984881,3,"[0.8172679645018726, 0.16427783902976845, 0.2648559932338593, 0.6758983315544589, 0.039054470709146964, 0.8674698795180724, 0.13251605370694686, 0.6001832694301767, 0.03898488120950324]"
13734,Deserted,0.981927601,0.345093716,0.191442159,0.53734019,0.140801644,0.815261044,0.100992411,0.709783212,0.052915767,3,"[0.9819276008848008, 0.3450937155457552, 0.1914421594528357, 0.5373401900854322, 0.1408016443987667, 0.815261044176707, 0.10099241097489783, 0.7097832115556197, 0.052915766738660906]"
13855,Inhumanity,0.430719428,0.668136714,0.881331063,0.53611577,0.065981501,0.912650602,0.116170461,0.813764499,0.040820734,0,"[0.4307194278712178, 0.6681367144432193, 0.881331063203277, 0.536115770067782, 0.06598150051387461, 0.9126506024096386, 0.11617046117921775, 0.8137644987822228, 0.0408207343412527]"
13874,The Bench,0.664656594,0.418963616,0.405649647,0.625225825,0.082117163,8.49E-06,0.092819615,0.839735706,0.029805616,2,"[0.6646565941957441, 0.4189636163175303, 0.40564964706048, 0.6252258246353307, 0.08211716341212744, 8.493975903614459e-06, 0.09281961471103327, 0.8397357061901659, 0.029805615550755938]"
13912,Coyotes,0.013849422,0.584343991,0.444870736,0.716050067,0.64028777,0.000281124,0.079626386,0.624370011,0.032289417,1,"[0.013849421613950785, 0.5843439911797133, 0.4448707363407529, 0.7160500672275896, 0.6402877697841727, 0.00028112449799196787, 0.07962638645650902, 0.6243700113337673, 0.032289416846652264]"
13940,Chasing Grace,0.867469073,0.265711136,0.121045333,0.613887233,0.038643371,0.951807229,0.039462931,0.436663532,0.042332613,3,"[0.8674690731552044, 0.2657111356119073, 0.12104533253952532, 0.6138872332266009, 0.038643371017471735, 0.9518072289156626, 0.03946293053123175, 0.4366635317948345, 0.04233261339092872]"
14055,The Land That Time Forgot,0.350397654,0.143329658,0.33525282,0.373032265,0.040596095,0.856425703,0.22124927,0.642045866,0.056695464,0,"[0.35039765402588696, 0.14332965821389193, 0.3352528201471696, 0.3730322646225783, 0.04059609455292909, 0.856425702811245, 0.22124927028604785, 0.6420458655863415, 0.056695464362850966]"
14063,The Speed of Thought,0.980923579,0.179713341,0.098719482,0.30065749,0.037923947,0.953815261,0.083479276,0.425619137,0.047084233,3,"[0.980923578711734, 0.1797133406835722, 0.0987194817184469, 0.3006574904472136, 0.03792394655704008, 0.9538152610441768, 0.0834792761237595, 0.4256191371868141, 0.047084233261339085]"
14065,Alienated,0.622487663,0.272326351,0.284969372,0.602340721,0.223021583,0.75502008,0.075189726,0.642262895,0.0412527,3,"[0.6224876629269452, 0.27232635060639465, 0.2849693723519479, 0.6023407214375153, 0.22302158273381292, 0.7550200803212852, 0.07518972562755401, 0.6422628951747087, 0.04125269978401727]"
14110,The Veteran,0.605419286,0.176405733,0.194459166,0.303064746,0.027029805,0.702811245,0.161704612,0.420362198,0.06425486,3,"[0.6054192859848124, 0.17640573318632854, 0.19445916632054894, 0.3030647464064428, 0.027029804727646455, 0.7028112449799196, 0.16170461179217746, 0.4203621982685861, 0.06425485961123109]"
14186,Streets of Rage,0.0009387,0.618522602,0.667123576,0.459175988,0.083761562,0.894578313,0.077174548,0.795606357,0.073218143,0,"[0.00093870049048692, 0.6185226019845644, 0.6671235755956327, 0.4591759884303859, 0.08376156217882838, 0.8945783132530122, 0.07717454757734968, 0.7956063565554992, 0.0732181425485961]"
14193,Ghoulies IV,0.058126799,0.403528115,0.462972778,0.563103835,0.104830421,0.766064257,0.326328079,0.683402059,0.03812095,0,"[0.05812679944618941, 0.4035281146637265, 0.4629727775470326, 0.5631038354379496, 0.10483042137718396, 0.7660642570281125, 0.32632807939287795, 0.6834020593696495, 0.038120950323974084]"
14220,Demons,0.005375474,0.723263506,0.824007933,0.468643296,0.955806783,0.856425703,0.03420899,0.812317635,0.06825054,0,"[0.005375474473268382, 0.7232635060639468, 0.8240079327167242, 0.4686432964159147, 0.9558067831449126, 0.856425702811245, 0.03420899007589024, 0.8123176348597747, 0.06825053995680345]"
14251,5 Shells,0.512045224,0.44983462,0.313128103,0.430515319,0.051284687,0.805220884,0.053006421,0.662567219,0.039092873,0,"[0.5120452238896153, 0.4498346196251377, 0.3131281031172721, 0.4305153191115793, 0.051284686536485095, 0.8052208835341367, 0.05300642148277874, 0.6625672188863969, 0.03909287257019439]"
14304,Polder,0.810239809,0.402425579,0.500182529,0.614922215,0.489208633,1.28E-05,0.719789842,0.919385565,0.036177106,2,"[0.8102398092904061, 0.402425578831312, 0.5001825289154967, 0.6149222146754826, 0.4892086330935251, 1.2751004016064254e-05, 0.7197898423817862, 0.9193855651209336, 0.03617710583153348]"
